Gravity:,X,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
100159,G,2.8618E-04,-2.9239E-06,-7.0500E-07,9.6779E-07,3.2662E-05,-7.0614E-05
100160,G,3.5924E-04,5.2505E-07,-5.2667E-08,-1.0405E-06,1.5809E-06,-6.9693E-05
100161,G,2.8453E-04,-2.9271E-06,-7.3070E-07,1.0188E-06,3.3853E-05,-7.0815E-05
100162,G,3.6102E-04,5.2964E-07,-7.9080E-08,-1.0449E-06,7.4327E-07,-6.9799E-05
100163,G,2.8289E-04,-2.9306E-06,-7.5826E-07,1.1178E-06,3.5129E-05,-7.1038E-05
100164,G,3.6279E-04,5.3450E-07,-1.0583E-07,-1.0697E-06,-1.0785E-07,-6.9911E-05
100165,G,2.8126E-04,-2.9348E-06,-7.8787E-07,1.1746E-06,3.6487E-05,-7.1285E-05
100166,G,3.6455E-04,5.3971E-07,-1.3290E-07,-1.0691E-06,-9.6714E-07,-7.0031E-05
100167,G,2.7963E-04,-2.9397E-06,-8.1971E-07,1.2959E-06,3.7926E-05,-7.1555E-05
100168,G,3.6632E-04,5.4534E-07,-1.6028E-07,-1.0976E-06,-1.8499E-06,-7.0160E-05
100169,G,3.6807E-04,5.5123E-07,-1.8782E-07,-1.0885E-06,-2.7137E-06,-7.0292E-05
100170,G,2.7802E-04,-2.9454E-06,-8.5379E-07,1.3540E-06,3.9492E-05,-7.1864E-05
100171,G,2.7641E-04,-2.9519E-06,-8.9041E-07,1.4964E-06,4.1122E-05,-7.2197E-05
100172,G,3.6983E-04,5.5749E-07,-2.1573E-07,-1.1228E-06,-3.6445E-06,-7.0446E-05
100173,G,2.7481E-04,-2.9599E-06,-9.2945E-07,1.5470E-06,4.2925E-05,-7.2574E-05
100174,G,3.7159E-04,5.6415E-07,-2.4380E-07,-1.0981E-06,-4.4897E-06,-7.0582E-05
100175,G,2.7323E-04,-2.9692E-06,-9.7114E-07,1.6970E-06,4.4769E-05,-7.2994E-05
100176,G,3.7334E-04,5.7104E-07,-2.7210E-07,-1.1381E-06,-5.4652E-06,-7.0764E-05
100177,G,3.7334E-04,-4.6938E-06,1.4671E-07,1.5264E-06,-5.4339E-06,-7.0742E-05
100178,G,2.7324E-04,2.3616E-06,2.4228E-06,-3.9837E-06,4.4522E-05,-7.2914E-05
100179,G,3.7159E-04,-4.6842E-06,1.0758E-07,1.5652E-06,-4.5899E-06,-7.0594E-05
100180,G,2.7483E-04,2.3391E-06,2.3225E-06,-3.8729E-06,4.2633E-05,-7.2499E-05
100181,G,2.7642E-04,2.3205E-06,2.2276E-06,-3.5626E-06,4.0949E-05,-7.2149E-05
