,Point ID,,X,Y,Z
GRID,106973,,-2.56378E-01,5.03170E-01,5.37079E-01
GRID,106974,,-2.57992E-01,5.06338E-01,5.37079E-01
GRID,106975,,-2.58774E-01,5.07873E-01,5.37079E-01
GRID,106976,,-2.61221E-01,5.12674E-01,5.37079E-01
GRID,106977,,-2.62835E-01,5.15842E-01,5.37079E-01
GRID,106978,,-2.64449E-01,5.19010E-01,5.37079E-01
GRID,106979,,-9.14460E-02,-1.58389E-01,5.37079E-01
GRID,106980,,-1.16370E-01,-2.01559E-01,5.37079E-01
GRID,106981,,-9.96100E-02,-1.53386E-01,5.37079E-01
GRID,106982,,-9.14460E-02,1.58389E-01,5.37079E-01
GRID,106983,,-1.07501E-01,-1.47963E-01,5.37079E-01
GRID,106984,,-9.96100E-02,1.53386E-01,5.37079E-01
GRID,106985,,-1.15098E-01,-1.42134E-01,5.37079E-01
GRID,106986,,-1.15098E-01,1.42134E-01,5.37079E-01
GRID,106987,,-1.07501E-01,1.47963E-01,5.37079E-01
GRID,106988,,-1.22379E-01,-1.35915E-01,5.37079E-01
GRID,106989,,-1.29324E-01,-1.29324E-01,5.37079E-01
GRID,106990,,-1.35915E-01,-1.22379E-01,5.37079E-01
GRID,106991,,-1.42134E-01,-1.15098E-01,5.37079E-01
GRID,106992,,-1.47963E-01,-1.07501E-01,5.37079E-01
GRID,106993,,-1.53386E-01,-9.96100E-02,5.37079E-01
GRID,106994,,-1.58389E-01,-9.14460E-02,5.37079E-01
GRID,106995,,-1.62958E-01,-8.30310E-02,5.37079E-01
GRID,106996,,-1.67080E-01,-7.43890E-02,5.37079E-01
GRID,106997,,-1.70745E-01,-6.55420E-02,5.37079E-01
GRID,106998,,-1.73941E-01,-5.65160E-02,5.37079E-01
GRID,106999,,-1.76660E-01,-4.73360E-02,5.37079E-01
GRID,107000,,-1.78896E-01,-3.80250E-02,5.37079E-01
GRID,107001,,-1.80641E-01,-2.86100E-02,5.37079E-01
GRID,107002,,-1.81890E-01,-1.91170E-02,5.37079E-01
GRID,107003,,-1.82642E-01,-9.57100E-03,5.37079E-01
GRID,107004,,-1.82892E-01,-1.69950E+01,5.37079E-01
GRID,107005,,-1.82642E-01,9.57180E-03,5.37079E-01
GRID,107006,,-1.81890E-01,1.91174E-02,5.37079E-01
GRID,107007,,-1.80641E-01,2.86106E-02,5.37079E-01
GRID,107008,,-1.78896E-01,3.80254E-02,5.37079E-01
GRID,107009,,-1.76660E-01,4.73360E-02,5.37079E-01
GRID,107010,,-1.73941E-01,5.65168E-02,5.37079E-01
GRID,107011,,-1.70745E-01,6.55427E-02,5.37079E-01
GRID,107012,,-1.67080E-01,7.43890E-02,5.37079E-01
GRID,107013,,-1.62958E-01,8.30313E-02,5.37079E-01
GRID,107014,,-1.58389E-01,9.14461E-02,5.37079E-01
GRID,107015,,-1.53386E-01,9.96102E-02,5.37079E-01
GRID,107016,,-1.47963E-01,1.07501E-01,5.37079E-01
GRID,107017,,-1.42134E-01,1.15098E-01,5.37079E-01
GRID,107018,,-1.35915E-01,1.22379E-01,5.37079E-01
GRID,107019,,-1.29324E-01,1.29324E-01,5.37079E-01
GRID,107020,,-1.22379E-01,1.35915E-01,5.37079E-01
GRID,107021,,-1.16370E-01,2.01559E-01,5.37079E-01
GRID,107022,,-1.38944E-01,-2.40659E-01,5.37079E-01
GRID,107023,,-1.59390E-01,-2.76072E-01,5.37079E-01
GRID,107024,,-1.77909E-01,-3.08147E-01,5.37079E-01
GRID,107025,,-1.94681E-01,-3.37198E-01,5.37079E-01
GRID,107026,,-2.09873E-01,-3.63510E-01,5.37079E-01
GRID,107027,,-2.23632E-01,-3.87342E-01,5.37079E-01
GRID,107028,,-2.36094E-01,-4.08927E-01,5.37079E-01
GRID,107029,,-2.47381E-01,-4.28476E-01,5.37079E-01
GRID,107030,,-2.57604E-01,-4.46183E-01,5.37079E-01
GRID,107031,,-2.66863E-01,-4.62221E-01,5.37079E-01
GRID,107032,,-2.75249E-01,-4.76746E-01,5.37079E-01
GRID,107033,,-2.77027E-01,-4.79825E-01,5.37079E-01
GRID,107034,,-2.78805E-01,-4.82904E-01,5.37079E-01
GRID,107035,,-2.80583E-01,-4.85984E-01,5.37079E-01
GRID,107036,,-2.82361E-01,-4.89063E-01,5.37079E-01
GRID,107037,,-2.84138E-01,-4.92142E-01,5.37079E-01
GRID,107038,,-2.84999E-01,-4.93633E-01,5.37079E-01
GRID,107039,,-2.87694E-01,-4.98300E-01,5.37079E-01
GRID,107040,,-2.89472E-01,-5.01380E-01,5.37079E-01
GRID,107041,,-2.91249E-01,-5.04459E-01,5.37079E-01
GRID,107042,,-1.38944E-01,2.40659E-01,5.37079E-01
GRID,107043,,-1.59390E-01,2.76072E-01,5.37079E-01
GRID,107044,,-1.77909E-01,3.08147E-01,5.37079E-01
GRID,107045,,-1.94681E-01,3.37198E-01,5.37079E-01
GRID,107046,,-2.09873E-01,3.63510E-01,5.37079E-01
GRID,107047,,-2.23632E-01,3.87342E-01,5.37079E-01
GRID,107048,,-2.36094E-01,4.08927E-01,5.37079E-01
GRID,107049,,-2.47381E-01,4.28476E-01,5.37079E-01
GRID,107050,,-2.57604E-01,4.46183E-01,5.37079E-01
GRID,107051,,-2.66863E-01,4.62221E-01,5.37079E-01
GRID,107052,,-2.75250E-01,4.76746E-01,5.37079E-01
GRID,107053,,-2.77027E-01,4.79825E-01,5.37079E-01
GRID,107054,,-2.78805E-01,4.82904E-01,5.37079E-01
GRID,107055,,-2.80583E-01,4.85984E-01,5.37079E-01
GRID,107056,,-2.82361E-01,4.89063E-01,5.37079E-01
GRID,107057,,-2.84138E-01,4.92142E-01,5.37079E-01
GRID,107058,,-2.84999E-01,4.93634E-01,5.37079E-01
GRID,107059,,-2.87694E-01,4.98300E-01,5.37079E-01
GRID,107060,,-2.89472E-01,5.01380E-01,5.37079E-01
GRID,107061,,-2.91249E-01,5.04459E-01,5.37079E-01
GRID,107062,,-1.26759E-01,-1.95192E-01,5.37079E-01
GRID,107063,,-1.51349E-01,-2.33057E-01,5.37079E-01
GRID,107064,,-1.36801E-01,-1.88291E-01,5.37079E-01
GRID,107065,,-1.26759E-01,1.95192E-01,5.37079E-01
GRID,107066,,-1.46468E-01,-1.80873E-01,5.37079E-01
GRID,107067,,-1.36801E-01,1.88291E-01,5.37079E-01
GRID,107068,,-1.55734E-01,-1.72960E-01,5.37079E-01
GRID,107069,,-1.55734E-01,1.72960E-01,5.37079E-01
GRID,107070,,-1.46468E-01,1.80873E-01,5.37079E-01
GRID,107071,,-1.64572E-01,-1.64572E-01,5.37079E-01
GRID,107072,,-1.72960E-01,-1.55734E-01,5.37079E-01
GRID,107073,,-1.80873E-01,-1.46468E-01,5.37079E-01
GRID,107074,,-1.88291E-01,-1.36801E-01,5.37079E-01
GRID,107075,,-1.95192E-01,-1.26759E-01,5.37079E-01
GRID,107076,,-2.01559E-01,-1.16370E-01,5.37079E-01
GRID,107077,,-2.07373E-01,-1.05662E-01,5.37079E-01
GRID,107078,,-2.12619E-01,-9.46640E-02,5.37079E-01
GRID,107079,,-2.17282E-01,-8.34060E-02,5.37079E-01
GRID,107080,,-2.21349E-01,-7.19200E-02,5.37079E-01
GRID,107081,,-2.24810E-01,-6.02370E-02,5.37079E-01
GRID,107082,,-2.27654E-01,-4.83890E-02,5.37079E-01
GRID,107083,,-2.29875E-01,-3.64080E-02,5.37079E-01
GRID,107084,,-2.31465E-01,-2.43280E-02,5.37079E-01
GRID,107085,,-2.32421E-01,-1.21800E-02,5.37079E-01
GRID,107086,,-2.32740E-01,-9.01700E+00,5.37079E-01
GRID,107087,,-2.32421E-01,1.21807E-02,5.37079E-01
GRID,107088,,-2.31465E-01,2.43280E-02,5.37079E-01
GRID,107089,,-2.29875E-01,3.64086E-02,5.37079E-01
GRID,107090,,-2.27654E-01,4.83894E-02,5.37079E-01
GRID,107091,,-2.24810E-01,6.02376E-02,5.37079E-01
GRID,107092,,-2.21349E-01,7.19207E-02,5.37079E-01
GRID,107093,,-2.17282E-01,8.34066E-02,5.37079E-01
GRID,107094,,-2.12619E-01,9.46639E-02,5.37079E-01
GRID,107095,,-2.07373E-01,1.05662E-01,5.37079E-01
GRID,107096,,-2.01559E-01,1.16370E-01,5.37079E-01
GRID,107097,,-1.95192E-01,1.26759E-01,5.37079E-01
GRID,107098,,-1.88291E-01,1.36801E-01,5.37079E-01
GRID,107099,,-1.80873E-01,1.46468E-01,5.37079E-01
GRID,107100,,-1.72960E-01,1.55734E-01,5.37079E-01
GRID,107101,,-1.64572E-01,1.64572E-01,5.37079E-01
GRID,107102,,-1.51349E-01,2.33057E-01,5.37079E-01
GRID,107103,,-1.73620E-01,-2.67352E-01,5.37079E-01
GRID,107104,,-1.93792E-01,-2.98414E-01,5.37079E-01
GRID,107105,,-2.12062E-01,-3.26547E-01,5.37079E-01
GRID,107106,,-2.28610E-01,-3.52028E-01,5.37079E-01
GRID,107107,,-2.43597E-01,-3.75107E-01,5.37079E-01
GRID,107108,,-2.57172E-01,-3.96010E-01,5.37079E-01
GRID,107109,,-2.69467E-01,-4.14942E-01,5.37079E-01
GRID,107110,,-2.80602E-01,-4.32090E-01,5.37079E-01
GRID,107111,,-2.90688E-01,-4.47621E-01,5.37079E-01
GRID,107112,,-2.99823E-01,-4.61687E-01,5.37079E-01
GRID,107113,,-3.01760E-01,-4.64669E-01,5.37079E-01
GRID,107114,,-3.03696E-01,-4.67651E-01,5.37079E-01
GRID,107115,,-3.05633E-01,-4.70633E-01,5.37079E-01
GRID,107116,,-3.07569E-01,-4.73615E-01,5.37079E-01
GRID,107117,,-3.09506E-01,-4.76597E-01,5.37079E-01
GRID,107118,,-3.10444E-01,-4.78041E-01,5.37079E-01
GRID,107119,,-3.13379E-01,-4.82561E-01,5.37079E-01
GRID,107120,,-3.15315E-01,-4.85543E-01,5.37079E-01
GRID,107121,,-3.17252E-01,-4.88525E-01,5.37079E-01
GRID,107122,,-1.73620E-01,2.67352E-01,5.37079E-01
GRID,107123,,-1.93792E-01,2.98414E-01,5.37079E-01
GRID,107124,,-2.12062E-01,3.26547E-01,5.37079E-01
GRID,107125,,-2.28610E-01,3.52028E-01,5.37079E-01
GRID,107126,,-2.43597E-01,3.75107E-01,5.37079E-01
GRID,107127,,-2.57172E-01,3.96010E-01,5.37079E-01
GRID,107128,,-2.69467E-01,4.14942E-01,5.37079E-01
GRID,107129,,-2.80602E-01,4.32090E-01,5.37079E-01
GRID,107130,,-2.90688E-01,4.47621E-01,5.37079E-01
GRID,107131,,-2.99823E-01,4.61687E-01,5.37079E-01
GRID,107132,,-3.01760E-01,4.64669E-01,5.37079E-01
GRID,107133,,-3.03696E-01,4.67651E-01,5.37079E-01
GRID,107134,,-3.05633E-01,4.70633E-01,5.37079E-01
GRID,107135,,-3.07569E-01,4.73615E-01,5.37079E-01
GRID,107136,,-3.09506E-01,4.76597E-01,5.37079E-01
GRID,107137,,-3.10444E-01,4.78041E-01,5.37079E-01
GRID,107138,,-3.13379E-01,4.82561E-01,5.37079E-01
GRID,107139,,-3.15315E-01,4.85543E-01,5.37079E-01
GRID,107140,,-3.17252E-01,4.88525E-01,5.37079E-01
GRID,107141,,-1.63339E-01,-2.24817E-01,5.37079E-01
GRID,107142,,-1.87375E-01,-2.57899E-01,5.37079E-01
GRID,107143,,-1.74881E-01,-2.15960E-01,5.37079E-01
GRID,107144,,-1.63339E-01,2.24817E-01,5.37079E-01
GRID,107145,,-1.85944E-01,-2.06512E-01,5.37079E-01
GRID,107146,,-1.74881E-01,2.15960E-01,5.37079E-01
GRID,107147,,-1.96497E-01,-1.96497E-01,5.37079E-01
GRID,107148,,-1.96497E-01,1.96497E-01,5.37079E-01
GRID,107149,,-1.85944E-01,2.06512E-01,5.37079E-01
GRID,107150,,-2.06512E-01,-1.85944E-01,5.37079E-01
GRID,107151,,-2.15960E-01,-1.74881E-01,5.37079E-01
GRID,107152,,-2.24817E-01,-1.63339E-01,5.37079E-01
GRID,107153,,-2.33057E-01,-1.51349E-01,5.37079E-01
GRID,107154,,-2.40659E-01,-1.38944E-01,5.37079E-01
GRID,107155,,-2.47601E-01,-1.26159E-01,5.37079E-01
GRID,107156,,-2.53864E-01,-1.13028E-01,5.37079E-01
GRID,107157,,-2.59431E-01,-9.95860E-02,5.37079E-01
GRID,107158,,-2.64288E-01,-8.58720E-02,5.37079E-01
GRID,107159,,-2.68420E-01,-7.19220E-02,5.37079E-01
GRID,107160,,-2.71816E-01,-5.77760E-02,5.37079E-01
GRID,107161,,-2.74467E-01,-4.34710E-02,5.37079E-01
GRID,107162,,-2.76366E-01,-2.90470E-02,5.37079E-01
GRID,107163,,-2.77508E-01,-1.45430E-02,5.37079E-01
GRID,107164,,-2.77889E-01,-9.21500E+00,5.37079E-01
GRID,107165,,-2.77508E-01,1.45436E-02,5.37079E-01
GRID,107166,,-2.76366E-01,2.90473E-02,5.37079E-01
GRID,107167,,-2.74467E-01,4.34714E-02,5.37079E-01
GRID,107168,,-2.71816E-01,5.77763E-02,5.37079E-01
GRID,107169,,-2.68420E-01,7.19229E-02,5.37079E-01
GRID,107170,,-2.64288E-01,8.58723E-02,5.37079E-01
GRID,107171,,-2.59431E-01,9.95864E-02,5.37079E-01
GRID,107172,,-2.53864E-01,1.13028E-01,5.37079E-01
GRID,107173,,-2.47601E-01,1.26159E-01,5.37079E-01
GRID,107174,,-2.40659E-01,1.38944E-01,5.37079E-01
GRID,107175,,-2.33057E-01,1.51349E-01,5.37079E-01
GRID,107176,,-2.24817E-01,1.63339E-01,5.37079E-01
GRID,107177,,-2.15960E-01,1.74881E-01,5.37079E-01
GRID,107178,,-2.06512E-01,1.85944E-01,5.37079E-01
GRID,107179,,-1.87375E-01,2.57899E-01,5.37079E-01
GRID,107180,,-2.09144E-01,-2.87862E-01,5.37079E-01
GRID,107181,,-2.28862E-01,-3.15001E-01,5.37079E-01
GRID,107182,,-2.46720E-01,-3.39581E-01,5.37079E-01
GRID,107183,,-2.62895E-01,-3.61844E-01,5.37079E-01
GRID,107184,,-2.77545E-01,-3.82008E-01,5.37079E-01
GRID,107185,,-2.90814E-01,-4.00271E-01,5.37079E-01
GRID,107186,,-3.02832E-01,-4.16812E-01,5.37079E-01
GRID,107187,,-3.13716E-01,-4.31794E-01,5.37079E-01
GRID,107188,,-3.23575E-01,-4.45363E-01,5.37079E-01
GRID,107189,,-3.25665E-01,-4.48239E-01,5.37079E-01
GRID,107190,,-3.27755E-01,-4.51116E-01,5.37079E-01
GRID,107191,,-3.29845E-01,-4.53992E-01,5.37079E-01
GRID,107192,,-3.31935E-01,-4.56869E-01,5.37079E-01
GRID,107193,,-3.34025E-01,-4.59746E-01,5.37079E-01
GRID,107194,,-3.35037E-01,-4.61139E-01,5.37079E-01
GRID,107195,,-3.38205E-01,-4.65499E-01,5.37079E-01
GRID,107196,,-3.40294E-01,-4.68375E-01,5.37079E-01
GRID,107197,,-3.42384E-01,-4.71252E-01,5.37079E-01
GRID,107198,,-2.09144E-01,2.87862E-01,5.37079E-01
GRID,107199,,-2.28862E-01,3.15001E-01,5.37079E-01
GRID,107200,,-2.46720E-01,3.39581E-01,5.37079E-01
GRID,107201,,-2.62895E-01,3.61844E-01,5.37079E-01
GRID,107202,,-2.77545E-01,3.82008E-01,5.37079E-01
GRID,107203,,-2.90814E-01,4.00271E-01,5.37079E-01
GRID,107204,,-3.02832E-01,4.16812E-01,5.37079E-01
GRID,107205,,-3.13717E-01,4.31794E-01,5.37079E-01
GRID,107206,,-3.23575E-01,4.45363E-01,5.37079E-01
GRID,107207,,-3.25665E-01,4.48239E-01,5.37079E-01
GRID,107208,,-3.27755E-01,4.51116E-01,5.37079E-01
GRID,107209,,-3.29845E-01,4.53993E-01,5.37079E-01
GRID,107210,,-3.31935E-01,4.56869E-01,5.37079E-01
GRID,107211,,-3.34025E-01,4.59745E-01,5.37079E-01
GRID,107212,,-3.35037E-01,4.61139E-01,5.37079E-01
GRID,107213,,-3.38205E-01,4.65499E-01,5.37079E-01
GRID,107214,,-3.40295E-01,4.68375E-01,5.37079E-01
GRID,107215,,-3.42384E-01,4.71251E-01,5.37079E-01
GRID,107216,,-2.00615E-01,-2.47739E-01,5.37079E-01
GRID,107217,,-2.23923E-01,-2.76522E-01,5.37079E-01
GRID,107218,,-2.13306E-01,-2.36900E-01,5.37079E-01
GRID,107219,,-2.00615E-01,2.47739E-01,5.37079E-01
GRID,107220,,-2.25412E-01,-2.25412E-01,5.37079E-01
GRID,107221,,-2.13306E-01,2.36900E-01,5.37079E-01
GRID,107222,,-2.36900E-01,-2.13306E-01,5.37079E-01
GRID,107223,,-2.36900E-01,2.13306E-01,5.37079E-01
GRID,107224,,-2.25412E-01,2.25412E-01,5.37079E-01
GRID,107225,,-2.47739E-01,-2.00615E-01,5.37079E-01
GRID,107226,,-2.57899E-01,-1.87375E-01,5.37079E-01
GRID,107227,,-2.67352E-01,-1.73620E-01,5.37079E-01
GRID,107228,,-2.76072E-01,-1.59390E-01,5.37079E-01
GRID,107229,,-2.84036E-01,-1.44723E-01,5.37079E-01
GRID,107230,,-2.91221E-01,-1.29660E-01,5.37079E-01
GRID,107231,,-2.97607E-01,-1.14241E-01,5.37079E-01
GRID,107232,,-3.03178E-01,-9.85080E-02,5.37079E-01
GRID,107233,,-3.07919E-01,-8.25060E-02,5.37079E-01
GRID,107234,,-3.11815E-01,-6.62780E-02,5.37079E-01
GRID,107235,,-3.14856E-01,-4.98680E-02,5.37079E-01
GRID,107236,,-3.17034E-01,-3.33210E-02,5.37079E-01
GRID,107237,,-3.18344E-01,-1.66830E-02,5.37079E-01
GRID,107238,,-3.18781E-01,-9.39300E+00,5.37079E-01
GRID,107239,,-3.18344E-01,1.66837E-02,5.37079E-01
GRID,107240,,-3.17034E-01,3.33216E-02,5.37079E-01
GRID,107241,,-3.14856E-01,4.98683E-02,5.37079E-01
GRID,107242,,-3.11815E-01,6.62782E-02,5.37079E-01
GRID,107243,,-3.07919E-01,8.25065E-02,5.37079E-01
GRID,107244,,-3.03178E-01,9.85086E-02,5.37079E-01
GRID,107245,,-2.97607E-01,1.14241E-01,5.37079E-01
GRID,107246,,-2.91221E-01,1.29660E-01,5.37079E-01
GRID,107247,,-2.84036E-01,1.44723E-01,5.37079E-01
GRID,107248,,-2.76072E-01,1.59390E-01,5.37079E-01
GRID,107249,,-2.67352E-01,1.73620E-01,5.37079E-01
GRID,107250,,-2.57899E-01,1.87375E-01,5.37079E-01
GRID,107251,,-2.47739E-01,2.00615E-01,5.37079E-01
GRID,107252,,-2.23923E-01,2.76522E-01,5.37079E-01
GRID,107253,,-2.45034E-01,-3.02592E-01,5.37079E-01
GRID,107254,,-2.64154E-01,-3.26203E-01,5.37079E-01
GRID,107255,,-2.81472E-01,-3.47589E-01,5.37079E-01
GRID,107256,,-2.97157E-01,-3.66959E-01,5.37079E-01
GRID,107257,,-3.11364E-01,-3.84502E-01,5.37079E-01
GRID,107258,,-3.24231E-01,-4.00392E-01,5.37079E-01
GRID,107259,,-3.35885E-01,-4.14783E-01,5.37079E-01
GRID,107260,,-3.46440E-01,-4.27818E-01,5.37079E-01
GRID,107261,,-3.48678E-01,-4.30581E-01,5.37079E-01
GRID,107262,,-3.50915E-01,-4.33345E-01,5.37079E-01
GRID,107263,,-3.53153E-01,-4.36108E-01,5.37079E-01
GRID,107264,,-3.55390E-01,-4.38870E-01,5.37079E-01
GRID,107265,,-3.57628E-01,-4.41634E-01,5.37079E-01
GRID,107266,,-3.58712E-01,-4.42972E-01,5.37079E-01
GRID,107267,,-3.62103E-01,-4.47161E-01,5.37079E-01
GRID,107268,,-3.64341E-01,-4.49924E-01,5.37079E-01
GRID,107269,,-3.66578E-01,-4.52686E-01,5.37079E-01
GRID,107270,,-2.45034E-01,3.02592E-01,5.37079E-01
GRID,107271,,-2.64154E-01,3.26203E-01,5.37079E-01
GRID,107272,,-2.81472E-01,3.47589E-01,5.37079E-01
GRID,107273,,-2.97157E-01,3.66959E-01,5.37079E-01
GRID,107274,,-3.11364E-01,3.84502E-01,5.37079E-01
GRID,107275,,-3.24231E-01,4.00392E-01,5.37079E-01
GRID,107276,,-3.35885E-01,4.14783E-01,5.37079E-01
GRID,107277,,-3.46440E-01,4.27818E-01,5.37079E-01
GRID,107278,,-3.48678E-01,4.30581E-01,5.37079E-01
GRID,107279,,-3.50915E-01,4.33344E-01,5.37079E-01
GRID,107280,,-3.53153E-01,4.36107E-01,5.37079E-01
GRID,107281,,-3.55390E-01,4.38870E-01,5.37079E-01
GRID,107282,,-3.57628E-01,4.41634E-01,5.37079E-01
GRID,107283,,-3.58712E-01,4.42972E-01,5.37079E-01
GRID,107284,,-3.62103E-01,4.47161E-01,5.37079E-01
GRID,107285,,-3.64341E-01,4.49924E-01,5.37079E-01
GRID,107286,,-3.66579E-01,4.52687E-01,5.37079E-01
GRID,107287,,-2.38088E-01,-2.64424E-01,5.37079E-01
GRID,107288,,-2.60535E-01,-2.89353E-01,5.37079E-01
GRID,107289,,-2.51601E-01,-2.51601E-01,5.37079E-01
GRID,107290,,-2.38088E-01,2.64424E-01,5.37079E-01
GRID,107291,,-2.64424E-01,-2.38088E-01,5.37079E-01
GRID,107292,,-2.51601E-01,2.51601E-01,5.37079E-01
GRID,107293,,-2.76522E-01,-2.23923E-01,5.37079E-01
GRID,107294,,-2.76522E-01,2.23923E-01,5.37079E-01
GRID,107295,,-2.64424E-01,2.38088E-01,5.37079E-01
GRID,107296,,-2.87862E-01,-2.09144E-01,5.37079E-01
GRID,107297,,-2.98414E-01,-1.93792E-01,5.37079E-01
GRID,107298,,-3.08147E-01,-1.77909E-01,5.37079E-01
GRID,107299,,-3.17036E-01,-1.61538E-01,5.37079E-01
GRID,107300,,-3.25056E-01,-1.44724E-01,5.37079E-01
GRID,107301,,-3.32184E-01,-1.27514E-01,5.37079E-01
GRID,107302,,-3.38403E-01,-1.09954E-01,5.37079E-01
GRID,107303,,-3.43693E-01,-9.20920E-02,5.37079E-01
GRID,107304,,-3.48042E-01,-7.39780E-02,5.37079E-01
GRID,107305,,-3.51437E-01,-5.56620E-02,5.37079E-01
GRID,107306,,-3.53868E-01,-3.71930E-02,5.37079E-01
GRID,107307,,-3.55330E-01,-1.86220E-02,5.37079E-01
GRID,107308,,-3.55818E-01,-9.55500E+00,5.37079E-01
GRID,107309,,-3.55330E-01,1.86221E-02,5.37079E-01
GRID,107310,,-3.53868E-01,3.71930E-02,5.37079E-01
GRID,107311,,-3.51437E-01,5.56621E-02,5.37079E-01
GRID,107312,,-3.48042E-01,7.39786E-02,5.37079E-01
GRID,107313,,-3.43693E-01,9.20924E-02,5.37079E-01
GRID,107314,,-3.38403E-01,1.09954E-01,5.37079E-01
GRID,107315,,-3.32184E-01,1.27514E-01,5.37079E-01
GRID,107316,,-3.25056E-01,1.44724E-01,5.37079E-01
GRID,107317,,-3.17036E-01,1.61538E-01,5.37079E-01
GRID,107318,,-3.08147E-01,1.77909E-01,5.37079E-01
GRID,107319,,-2.98414E-01,1.93792E-01,5.37079E-01
GRID,107320,,-2.87862E-01,2.09144E-01,5.37079E-01
GRID,107321,,-2.60535E-01,2.89353E-01,5.37079E-01
GRID,107322,,-2.80864E-01,-3.11932E-01,5.37079E-01
GRID,107323,,-2.99278E-01,-3.32382E-01,5.37079E-01
GRID,107324,,-3.15955E-01,-3.50904E-01,5.37079E-01
GRID,107325,,-3.31060E-01,-3.67680E-01,5.37079E-01
GRID,107326,,-3.44741E-01,-3.82874E-01,5.37079E-01
GRID,107327,,-3.57133E-01,-3.96636E-01,5.37079E-01
GRID,107328,,-3.68356E-01,-4.09100E-01,5.37079E-01
GRID,107329,,-3.70735E-01,-4.11743E-01,5.37079E-01
GRID,107330,,-3.73114E-01,-4.14385E-01,5.37079E-01
GRID,107331,,-3.75493E-01,-4.17027E-01,5.37079E-01
GRID,107332,,-3.77872E-01,-4.19670E-01,5.37079E-01
GRID,107333,,-3.80251E-01,-4.22312E-01,5.37079E-01
GRID,107334,,-3.81404E-01,-4.23592E-01,5.37079E-01
GRID,107335,,-3.85010E-01,-4.27596E-01,5.37079E-01
GRID,107336,,-3.87389E-01,-4.30239E-01,5.37079E-01
GRID,107337,,-3.89768E-01,-4.32881E-01,5.37079E-01
GRID,107338,,-2.80864E-01,3.11932E-01,5.37079E-01
GRID,107339,,-2.99278E-01,3.32382E-01,5.37079E-01
GRID,107340,,-3.15955E-01,3.50904E-01,5.37079E-01
GRID,107341,,-3.31060E-01,3.67680E-01,5.37079E-01
GRID,107342,,-3.44741E-01,3.82874E-01,5.37079E-01
GRID,107343,,-3.57133E-01,3.96636E-01,5.37079E-01
GRID,107344,,-3.68356E-01,4.09100E-01,5.37079E-01
GRID,107345,,-3.70735E-01,4.11743E-01,5.37079E-01
GRID,107346,,-3.73114E-01,4.14385E-01,5.37079E-01
GRID,107347,,-3.75493E-01,4.17027E-01,5.37079E-01
GRID,107348,,-3.77872E-01,4.19670E-01,5.37079E-01
GRID,107349,,-3.80251E-01,4.22312E-01,5.37079E-01
GRID,107350,,-3.81404E-01,4.23592E-01,5.37079E-01
GRID,107351,,-3.85010E-01,4.27596E-01,5.37079E-01
GRID,107352,,-3.87389E-01,4.30239E-01,5.37079E-01
GRID,107353,,-3.89768E-01,4.32881E-01,5.37079E-01
GRID,107354,,-2.75321E-01,-2.75321E-01,5.37079E-01
GRID,107355,,-2.96805E-01,-2.96805E-01,5.37079E-01
GRID,107356,,-2.89353E-01,-2.60535E-01,5.37079E-01
GRID,107357,,-2.75321E-01,2.75321E-01,5.37079E-01
GRID,107358,,-3.02592E-01,-2.45034E-01,5.37079E-01
GRID,107359,,-2.89353E-01,2.60535E-01,5.37079E-01
GRID,107360,,-3.15001E-01,-2.28862E-01,5.37079E-01
GRID,107361,,-3.15001E-01,2.28862E-01,5.37079E-01
GRID,107362,,-3.02592E-01,2.45034E-01,5.37079E-01
GRID,107363,,-3.26547E-01,-2.12062E-01,5.37079E-01
GRID,107364,,-3.37198E-01,-1.94681E-01,5.37079E-01
GRID,107365,,-3.46925E-01,-1.76767E-01,5.37079E-01
GRID,107366,,-3.55701E-01,-1.58368E-01,5.37079E-01
GRID,107367,,-3.63501E-01,-1.39535E-01,5.37079E-01
GRID,107368,,-3.70306E-01,-1.20320E-01,5.37079E-01
GRID,107369,,-3.76096E-01,-1.00775E-01,5.37079E-01
GRID,107370,,-3.80854E-01,-8.09530E-02,5.37079E-01
GRID,107371,,-3.84569E-01,-6.09090E-02,5.37079E-01
GRID,107372,,-3.87230E-01,-4.06990E-02,5.37079E-01
GRID,107373,,-3.88829E-01,-2.03770E-02,5.37079E-01
GRID,107374,,-3.89363E-01,-9.70200E+00,5.37079E-01
GRID,107375,,-3.88829E-01,2.03777E-02,5.37079E-01
GRID,107376,,-3.87230E-01,4.06995E-02,5.37079E-01
GRID,107377,,-3.84569E-01,6.09097E-02,5.37079E-01
GRID,107378,,-3.80854E-01,8.09530E-02,5.37079E-01
GRID,107379,,-3.76096E-01,1.00775E-01,5.37079E-01
GRID,107380,,-3.70306E-01,1.20320E-01,5.37079E-01
GRID,107381,,-3.63501E-01,1.39535E-01,5.37079E-01
GRID,107382,,-3.55701E-01,1.58368E-01,5.37079E-01
GRID,107383,,-3.46925E-01,1.76767E-01,5.37079E-01
GRID,107384,,-3.37198E-01,1.94681E-01,5.37079E-01
GRID,107385,,-3.26547E-01,2.12062E-01,5.37079E-01
GRID,107386,,-2.96805E-01,2.96805E-01,5.37079E-01
GRID,107387,,-3.16263E-01,-3.16263E-01,5.37079E-01
GRID,107388,,-3.33887E-01,-3.33887E-01,5.37079E-01
GRID,107389,,-3.49849E-01,-3.49850E-01,5.37079E-01
